"ID","river.id","sample.type","location.id","sampling.type","replicate.id","original.id","Date","Start_Time","Time_zone","Stream_Name","Stream_Order","City","State_or_Province","Country","General_Vegetation","Weather","Hydrogeomorphology","River_Gradient","Intermittent_or_Perennial","Sediment","Distance_DS.and.MS_meters","Distance_MS.and.US_meters","Primary.Sources.Flow.Variation","pH","Temp_degC","DO_perc.sat","DO_mg.per.L","Algal.Mat.Coverage","Depositional.Type","Latitude_dec.deg","Longitude_dec.deg","Macrophyte.Coverage","Sunlight.Access_Perc.Canopy.Cover","Water.Column.Height_cm","Sampler_Organization","Associated_Site","Sampler_Name","Approx.Distance.From.Gauge_meters","Discharge_Link","US.or.DS.of.Gauge","Gauge_Latitude_dec.deg","Gauge_Longitude_dec.deg","Met.Station.Nearby","Met.Station","Precipitation.Within.Week","Number.Days.Since.Precip","Dam.Upstream.Site","Dam","Contamination.Source.Upstream","Contamination.Source","Water.Quality.Data.Available","Water.Quality.Data","Known.Data","Published.Work.On.Site","Published.Work","Notes","Study_Code","resprate_mg.L.h","resp.inc.time.min","resp.r2","resp.pval","NPOC_mg.L.asC","del2H_permil","del18O_permil","Cl_mgL","SO4_mgL","NO3_mgL","NO2_mgL","F_mgL"
"SW_S19S.0085_U_1","S19S.0085","SW","U",NA,"1","S19S_0085_ICR.1_p05","19-Aug-19","12:30","MDT","Mores Creek","5","Idaho City","Idaho","USA","Broadleaf deciduous tree. Shrub","Sunny","Single-channel meandering","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","22.9","16","Natural flow (seasonal). Dam (hydropower or other). Irrigation pumping","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boise State University",NA,"Allison Vincent and Caroline Nash","0","https://waterdata.usgs.gov/id/nwis/uv?site_no=13200000","Downstream","43.64805556","-115.9897222","Yes","BOISE 12.5 ENE. ID US. https://www.ncdc.noaa.gov/cdo-web/datasets/GHCND/stations/GHCND:US1IDBS0001/detail","No",NA,"No",NA,"Yes","Pivot-irrigated agriculture upstream; no obvious visual signs of contamination but potential for it. ","Yes","Temperature. conductivity","http://mapcase.deq.idaho.gov/wq2014/scripts/adb2014.aspx?WBIDSEGID=ID17050112SW009_06","No",NA,"Upstream of backwater to Lucky Peak Dam; downstream of nearby agricultural use (hay. alfalfa); recent flooding evidenced by severely damaged bridge. rafted debris high on vegetated bar. ","WHONDRS_S19S",NA,NA,NA,NA,1.29,-121.1,-15.83,2.68,4.04,0.12,0.04,0.38
"SW_S19S.0085_U_2","S19S.0085","SW","U",NA,"2","S19S_0085_ICR.2_p05","19-Aug-19","12:30","MDT","Mores Creek","5","Idaho City","Idaho","USA","Broadleaf deciduous tree. Shrub","Sunny","Single-channel meandering","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","22.9","16","Natural flow (seasonal). Dam (hydropower or other). Irrigation pumping","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boise State University",NA,"Allison Vincent and Caroline Nash","0","https://waterdata.usgs.gov/id/nwis/uv?site_no=13200000","Downstream","43.64805556","-115.9897222","Yes","BOISE 12.5 ENE. ID US. https://www.ncdc.noaa.gov/cdo-web/datasets/GHCND/stations/GHCND:US1IDBS0001/detail","No",NA,"No",NA,"Yes","Pivot-irrigated agriculture upstream; no obvious visual signs of contamination but potential for it. ","Yes","Temperature. conductivity","http://mapcase.deq.idaho.gov/wq2014/scripts/adb2014.aspx?WBIDSEGID=ID17050112SW009_06","No",NA,"Upstream of backwater to Lucky Peak Dam; downstream of nearby agricultural use (hay. alfalfa); recent flooding evidenced by severely damaged bridge. rafted debris high on vegetated bar. ","WHONDRS_S19S",NA,NA,NA,NA,1.57,NA,NA,2.66,4,0.12,0.04,0.37
"SW_S19S.0085_U_3","S19S.0085","SW","U",NA,"3","S19S_0085_ICR.3_p05","19-Aug-19","12:30","MDT","Mores Creek","5","Idaho City","Idaho","USA","Broadleaf deciduous tree. Shrub","Sunny","Single-channel meandering","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","22.9","16","Natural flow (seasonal). Dam (hydropower or other). Irrigation pumping","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boise State University",NA,"Allison Vincent and Caroline Nash","0","https://waterdata.usgs.gov/id/nwis/uv?site_no=13200000","Downstream","43.64805556","-115.9897222","Yes","BOISE 12.5 ENE. ID US. https://www.ncdc.noaa.gov/cdo-web/datasets/GHCND/stations/GHCND:US1IDBS0001/detail","No",NA,"No",NA,"Yes","Pivot-irrigated agriculture upstream; no obvious visual signs of contamination but potential for it. ","Yes","Temperature. conductivity","http://mapcase.deq.idaho.gov/wq2014/scripts/adb2014.aspx?WBIDSEGID=ID17050112SW009_06","No",NA,"Upstream of backwater to Lucky Peak Dam; downstream of nearby agricultural use (hay. alfalfa); recent flooding evidenced by severely damaged bridge. rafted debris high on vegetated bar. ","WHONDRS_S19S",NA,NA,NA,NA,0.87,NA,NA,2.66,4,0.12,0.04,0.37
"SED_S19S.0086_D_Field","S19S.0086","SED","D","Field",NA,"S19S_0086_Sed_Field_ICR.D_p2","19-Aug-19","11:00","MDT","Red Butte Creek","3","Salt Lake City","Utah","USA","Broadleaf deciduous tree. Shrub","Sunny","Single-channel meandering","Relatively steep gradient (e.g. mountainous or hilly terrain)","Perennial","Gravel/cobble (>2mm)","15","30","Natural flow (seasonal). Evapotranspiration",NA,NA,NA,NA,"Low","Shallow waters near the shore","40.7797","-111.8064","Low","No or almost no direct sunlight (>80% canopy cover)","8","University of Utah",NA,"Jennifer Follstad Shah","25","https://waterdata.usgs.gov/usa/nwis/uv?10172200","Downstream","40.78","-111.8053","Yes","Red Butte Creek above reservoir - this data is still being collected although the visualization only shows data through 2018 (please contact dave.eiriksson at utah.edu for final data); http://data.iutahepscor.org/mdf/river_info/iUTAH_RedButte_OD/RB_ARBR_C/","No",NA,"No",NA,"No","This is a Research Natural Area managed by the Forest Service - no public access","Yes","pH. temp. DO. specific conductance. turbidity. chl a. phycocyanin. fDOM","Gabor et al. 2017 Env Sci Tech","Yes","Hall. S.J. et al. 2016. Stream Nitrogen Inputs Reflect Groundwater Across a Snowmelt-Dominated Montane to Urban Watershed. Env Sci Tech; Gabor. R.S. et al. 2017. Persistent Urban Influence on Surface Water Quality via Impacted
Groundwater. Env Sci Tech ","My assistant accidentally opened the non-acidified amber vial for 2 seconds. She did not touch the septum. We proceeded to fill the vial and send it with the other samples. We were able to fill all replicate samples and were still able to push another 720 ml of water through the filter. We could have pushed another 60-120 ml through (maybe moreWHON). I hope we captured enough microbial biomass. Our downstream site was below the USGS gage. while the mid and upstream sites were above the USGS gage.","WHONDRS_S19S",4.63,41,0.973,0.009,12.92,NA,NA,NA,NA,NA,NA,NA
"SED_S19S.0086_M_Field","S19S.0086","SED","M","Field",NA,"S19S_0086_Sed_Field_ICR.M_p2","19-Aug-19","11:00","MDT","Red Butte Creek","3","Salt Lake City","Utah","USA","Broadleaf deciduous tree. Shrub","Sunny","Single-channel meandering","Relatively steep gradient (e.g. mountainous or hilly terrain)","Perennial","Gravel/cobble (>2mm)","15","30","Natural flow (seasonal). Evapotranspiration",NA,NA,NA,NA,"Low","Shallow waters near the shore","40.7799","-111.8054","No","No or almost no direct sunlight (>80% canopy cover)","7","University of Utah",NA,"Jennifer Follstad Shah","25","https://waterdata.usgs.gov/usa/nwis/uv?10172200","Downstream","40.78","-111.8053","Yes","Red Butte Creek above reservoir - this data is still being collected although the visualization only shows data through 2018 (please contact dave.eiriksson at utah.edu for final data); http://data.iutahepscor.org/mdf/river_info/iUTAH_RedButte_OD/RB_ARBR_C/","No",NA,"No",NA,"No","This is a Research Natural Area managed by the Forest Service - no public access","Yes","pH. temp. DO. specific conductance. turbidity. chl a. phycocyanin. fDOM","Gabor et al. 2017 Env Sci Tech","Yes","Hall. S.J. et al. 2016. Stream Nitrogen Inputs Reflect Groundwater Across a Snowmelt-Dominated Montane to Urban Watershed. Env Sci Tech; Gabor. R.S. et al. 2017. Persistent Urban Influence on Surface Water Quality via Impacted
Groundwater. Env Sci Tech ","My assistant accidentally opened the non-acidified amber vial for 2 seconds. She did not touch the septum. We proceeded to fill the vial and send it with the other samples. We were able to fill all replicate samples and were still able to push another 720 ml of water through the filter. We could have pushed another 60-120 ml through (maybe moreWHON). I hope we captured enough microbial biomass. Our downstream site was below the USGS gage. while the mid and upstream sites were above the USGS gage.","WHONDRS_S19S",0.93,120,0.992,0.001,5.27,NA,NA,NA,NA,NA,NA,NA
"SED_S19S.0086_U_Field","S19S.0086","SED","U","Field",NA,"S19S_0086_Sed_Field_ICR.U_p2","19-Aug-19","11:00","MDT","Red Butte Creek","3","Salt Lake City","Utah","USA","Broadleaf deciduous tree. Shrub","Sunny","Single-channel meandering","Relatively steep gradient (e.g. mountainous or hilly terrain)","Perennial","Gravel/cobble (>2mm)","15","30","Natural flow (seasonal). Evapotranspiration",NA,NA,NA,NA,"Low","Pool lip","40.7801","-111.8054","Low","Accessible direct sunlight (20-50% canopy cover)","5","University of Utah",NA,"Jennifer Follstad Shah","25","https://waterdata.usgs.gov/usa/nwis/uv?10172200","Downstream","40.78","-111.8053","Yes","Red Butte Creek above reservoir - this data is still being collected although the visualization only shows data through 2018 (please contact dave.eiriksson at utah.edu for final data); http://data.iutahepscor.org/mdf/river_info/iUTAH_RedButte_OD/RB_ARBR_C/","No",NA,"No",NA,"No","This is a Research Natural Area managed by the Forest Service - no public access","Yes","pH. temp. DO. specific conductance. turbidity. chl a. phycocyanin. fDOM","Gabor et al. 2017 Env Sci Tech","Yes","Hall. S.J. et al. 2016. Stream Nitrogen Inputs Reflect Groundwater Across a Snowmelt-Dominated Montane to Urban Watershed. Env Sci Tech; Gabor. R.S. et al. 2017. Persistent Urban Influence on Surface Water Quality via Impacted
Groundwater. Env Sci Tech ","My assistant accidentally opened the non-acidified amber vial for 2 seconds. She did not touch the septum. We proceeded to fill the vial and send it with the other samples. We were able to fill all replicate samples and were still able to push another 720 ml of water through the filter. We could have pushed another 60-120 ml through (maybe moreWHON). I hope we captured enough microbial biomass. Our downstream site was below the USGS gage. while the mid and upstream sites were above the USGS gage.","WHONDRS_S19S",16.92,15,1,NA,11.3,NA,NA,NA,NA,NA,NA,NA
"SW_S19S.0086_U_2","S19S.0086","SW","U",NA,"2","S19S_0086_ICR.2_p05","19-Aug-19","11:00","MDT","Red Butte Creek","3","Salt Lake City","Utah","USA","Broadleaf deciduous tree. Shrub","Sunny","Single-channel meandering","Relatively steep gradient (e.g. mountainous or hilly terrain)","Perennial","Gravel/cobble (>2mm)","15","30","Natural flow (seasonal). Evapotranspiration","8","11.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"University of Utah",NA,"Jennifer Follstad Shah","25","https://waterdata.usgs.gov/usa/nwis/uv?10172200","Downstream","40.78","-111.8053","Yes","Red Butte Creek above reservoir - this data is still being collected although the visualization only shows data through 2018 (please contact dave.eiriksson at utah.edu for final data); http://data.iutahepscor.org/mdf/river_info/iUTAH_RedButte_OD/RB_ARBR_C/","No",NA,"No",NA,"No","This is a Research Natural Area managed by the Forest Service - no public access","Yes","pH. temp. DO. specific conductance. turbidity. chl a. phycocyanin. fDOM","Gabor et al. 2017 Env Sci Tech","Yes","Hall. S.J. et al. 2016. Stream Nitrogen Inputs Reflect Groundwater Across a Snowmelt-Dominated Montane to Urban Watershed. Env Sci Tech; Gabor. R.S. et al. 2017. Persistent Urban Influence on Surface Water Quality via Impacted
Groundwater. Env Sci Tech ","My assistant accidentally opened the non-acidified amber vial for 2 seconds. She did not touch the septum. We proceeded to fill the vial and send it with the other samples. We were able to fill all replicate samples and were still able to push another 720 ml of water through the filter. We could have pushed another 60-120 ml through (maybe moreWHON). I hope we captured enough microbial biomass. Our downstream site was below the USGS gage. while the mid and upstream sites were above the USGS gage.","WHONDRS_S19S",NA,NA,NA,NA,0.74,NA,NA,10.8,80.07,0.12,0.04,0.12
"SW_S19S.0086_U_3","S19S.0086","SW","U",NA,"3","S19S_0086_ICR.3_p05","19-Aug-19","11:00","MDT","Red Butte Creek","3","Salt Lake City","Utah","USA","Broadleaf deciduous tree. Shrub","Sunny","Single-channel meandering","Relatively steep gradient (e.g. mountainous or hilly terrain)","Perennial","Gravel/cobble (>2mm)","15","30","Natural flow (seasonal). Evapotranspiration","8","11.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"University of Utah",NA,"Jennifer Follstad Shah","25","https://waterdata.usgs.gov/usa/nwis/uv?10172200","Downstream","40.78","-111.8053","Yes","Red Butte Creek above reservoir - this data is still being collected although the visualization only shows data through 2018 (please contact dave.eiriksson at utah.edu for final data); http://data.iutahepscor.org/mdf/river_info/iUTAH_RedButte_OD/RB_ARBR_C/","No",NA,"No",NA,"No","This is a Research Natural Area managed by the Forest Service - no public access","Yes","pH. temp. DO. specific conductance. turbidity. chl a. phycocyanin. fDOM","Gabor et al. 2017 Env Sci Tech","Yes","Hall. S.J. et al. 2016. Stream Nitrogen Inputs Reflect Groundwater Across a Snowmelt-Dominated Montane to Urban Watershed. Env Sci Tech; Gabor. R.S. et al. 2017. Persistent Urban Influence on Surface Water Quality via Impacted
Groundwater. Env Sci Tech ","My assistant accidentally opened the non-acidified amber vial for 2 seconds. She did not touch the septum. We proceeded to fill the vial and send it with the other samples. We were able to fill all replicate samples and were still able to push another 720 ml of water through the filter. We could have pushed another 60-120 ml through (maybe moreWHON). I hope we captured enough microbial biomass. Our downstream site was below the USGS gage. while the mid and upstream sites were above the USGS gage.","WHONDRS_S19S",NA,NA,NA,NA,0.77,NA,NA,10.95,81.36,0.12,0.04,0.13
"SED_S19S.0087_D_Field","S19S.0087","SED","D","Field",NA,"S19S_0087_Sed_Field_ICR.D_p15","21-Aug-19","11:00","MST","Dobson Creek","2","Boise","Idaho","USA","Broadleaf deciduous tree. Grass","Sunny","Single-channel meandering","Relatively steep gradient (e.g. mountainous or hilly terrain)","Intermittent","Gravel/cobble (>2mm)","10","15","Natural flow (seasonal)",NA,NA,NA,NA,"No","Downstream from obstacles","43.1233451","-116.7743431","No","Partial direct sunlight (50-80% canopy cover)","3","USDA-ARS",NA,"Erin Murray","5",NA,"Downstream","43.123359","-116.774446","Yes",NA,"No","10","No",NA,"No",NA,"Yes","suspended sediment concentration. monthly water chemistry (anions. cations. isotopes. nutrients. carbon)",NA,"No","Recommend google scholar search of Dobson Creek","In addition to grass & broadleaf deciduous trees. there are many large shrubs/bushes on edges of stream channel. Upstream and Midstream samples were taken upstream of the gauging station (weir). downstream site is located downstream of the weir. Cows have access to the stream. The height of the water column is reported as the height where sediment is collected. Depth of the river at the deepest point in the cross-section at these locations is ~25cm.","WHONDRS_S19S",NA,NA,NA,NA,30.17,NA,NA,NA,NA,NA,NA,NA
"SED_S19S.0087_U_Field","S19S.0087","SED","U","Field",NA,"S19S_0087_Sed_Field_ICR.U_p15","21-Aug-19","11:00","MST","Dobson Creek","2","Boise","Idaho","USA","Broadleaf deciduous tree. Grass","Sunny","Single-channel meandering","Relatively steep gradient (e.g. mountainous or hilly terrain)","Intermittent","Gravel/cobble (>2mm)","10","15","Natural flow (seasonal)",NA,NA,NA,NA,"No","Riffle","43.1231912","-116.7745057","No","Accessible direct sunlight (20-50% canopy cover)","2","USDA-ARS",NA,"Erin Murray","5",NA,"Downstream","43.123359","-116.774446","Yes",NA,"No","10","No",NA,"No",NA,"Yes","suspended sediment concentration. monthly water chemistry (anions. cations. isotopes. nutrients. carbon)",NA,"No","Recommend google scholar search of Dobson Creek","In addition to grass & broadleaf deciduous trees. there are many large shrubs/bushes on edges of stream channel. Upstream and Midstream samples were taken upstream of the gauging station (weir). downstream site is located downstream of the weir. Cows have access to the stream. The height of the water column is reported as the height where sediment is collected. Depth of the river at the deepest point in the cross-section at these locations is ~25cm.","WHONDRS_S19S",10.94,32,0.995,0.013,25.61,NA,NA,NA,NA,NA,NA,NA
"SW_S19S.0087_U_1","S19S.0087","SW","U",NA,"1","S19S_0087_ICR.1_p05","21-Aug-19","11:00","MST","Dobson Creek","2","Boise","Idaho","USA","Broadleaf deciduous tree. Grass","Sunny","Single-channel meandering","Relatively steep gradient (e.g. mountainous or hilly terrain)","Intermittent","Gravel/cobble (>2mm)","10","15","Natural flow (seasonal)","7.25","17.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA-ARS",NA,"Erin Murray","5",NA,"Downstream","43.123359","-116.774446","Yes",NA,"No","10","No",NA,"No",NA,"Yes","suspended sediment concentration. monthly water chemistry (anions. cations. isotopes. nutrients. carbon)",NA,"No","Recommend google scholar search of Dobson Creek","In addition to grass & broadleaf deciduous trees. there are many large shrubs/bushes on edges of stream channel. Upstream and Midstream samples were taken upstream of the gauging station (weir). downstream site is located downstream of the weir. Cows have access to the stream. The height of the water column is reported as the height where sediment is collected. Depth of the river at the deepest point in the cross-section at these locations is ~25cm.","WHONDRS_S19S",NA,NA,NA,NA,2.16,-112.2,-14.54,1.1,1.74,0.21,0.04,0.14
"SW_S19S.0087_U_2","S19S.0087","SW","U",NA,"2","S19S_0087_ICR.2_p05","21-Aug-19","11:00","MST","Dobson Creek","2","Boise","Idaho","USA","Broadleaf deciduous tree. Grass","Sunny","Single-channel meandering","Relatively steep gradient (e.g. mountainous or hilly terrain)","Intermittent","Gravel/cobble (>2mm)","10","15","Natural flow (seasonal)","7.25","17.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA-ARS",NA,"Erin Murray","5",NA,"Downstream","43.123359","-116.774446","Yes",NA,"No","10","No",NA,"No",NA,"Yes","suspended sediment concentration. monthly water chemistry (anions. cations. isotopes. nutrients. carbon)",NA,"No","Recommend google scholar search of Dobson Creek","In addition to grass & broadleaf deciduous trees. there are many large shrubs/bushes on edges of stream channel. Upstream and Midstream samples were taken upstream of the gauging station (weir). downstream site is located downstream of the weir. Cows have access to the stream. The height of the water column is reported as the height where sediment is collected. Depth of the river at the deepest point in the cross-section at these locations is ~25cm.","WHONDRS_S19S",NA,NA,NA,NA,1.45,NA,NA,0.99,1.7,0.27,0.04,0.11
"SW_S19S.0087_U_3","S19S.0087","SW","U",NA,"3","S19S_0087_ICR.3_p05","21-Aug-19","11:00","MST","Dobson Creek","2","Boise","Idaho","USA","Broadleaf deciduous tree. Grass","Sunny","Single-channel meandering","Relatively steep gradient (e.g. mountainous or hilly terrain)","Intermittent","Gravel/cobble (>2mm)","10","15","Natural flow (seasonal)","7.25","17.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA-ARS",NA,"Erin Murray","5",NA,"Downstream","43.123359","-116.774446","Yes",NA,"No","10","No",NA,"No",NA,"Yes","suspended sediment concentration. monthly water chemistry (anions. cations. isotopes. nutrients. carbon)",NA,"No","Recommend google scholar search of Dobson Creek","In addition to grass & broadleaf deciduous trees. there are many large shrubs/bushes on edges of stream channel. Upstream and Midstream samples were taken upstream of the gauging station (weir). downstream site is located downstream of the weir. Cows have access to the stream. The height of the water column is reported as the height where sediment is collected. Depth of the river at the deepest point in the cross-section at these locations is ~25cm.","WHONDRS_S19S",NA,NA,NA,NA,1.46,NA,NA,1.01,1.69,0.24,0.04,0.1
"SED_S19S.0089_D_Field","S19S.0089","SED","D","Field",NA,"S19S_0089_Sed_Field_ICR.D_p2","26-Aug-19","15:00","EDT","Stroubles Creek","1","Blacksburg","Virginia","USA","Shrub. Grass","Partly cloudy","Single-channel straight","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","12","11","a few retention ponds upstream - it's a flashy urban system",NA,NA,NA,NA,"Low","Pool lip","37.21008","-80.44539","No","Full sunlight (0-20% canopy cover)","15","Virginia Tech",NA,"Erin Hotchkiss","3",NA,"Downstream","37.210129","-80.44511","Yes","On site - I can email datafile if of interest. Or https://www.weather.gov/rnk/ ","Yes","2","Yes one","Retention pond (Duck Pond) is 2200m upstream","Yes","Town (Blacksburg. VA)","Yes","sensors: temp. O2. CO2. pH. conductivity. turbidity; grab samples: DOC. NO3. NH4. SRP","Email me for any data of interest - ehotchkiss at vt.edu","No","Some in press. Some further downstream.",NA,"WHONDRS_S19S",NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
"SED_S19S.0089_U_Field","S19S.0089","SED","U","Field",NA,"S19S_0089_Sed_Field_ICR.U_p2","26-Aug-19","15:00","EDT","Stroubles Creek","1","Blacksburg","Virginia","USA","Shrub. Grass","Partly cloudy","Single-channel straight","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","12","11","a few retention ponds upstream - it's a flashy urban system",NA,NA,NA,NA,"Low","Shallow waters near the shore","37.21014","-80.44513","No","Full sunlight (0-20% canopy cover)","10","Virginia Tech",NA,"Erin Hotchkiss","3",NA,"Downstream","37.210129","-80.44511","Yes","On site - I can email datafile if of interest. Or https://www.weather.gov/rnk/ ","Yes","2","Yes one","Retention pond (Duck Pond) is 2200m upstream","Yes","Town (Blacksburg. VA)","Yes","sensors: temp. O2. CO2. pH. conductivity. turbidity; grab samples: DOC. NO3. NH4. SRP","Email me for any data of interest - ehotchkiss at vt.edu","No","Some in press. Some further downstream.",NA,"WHONDRS_S19S",16.51,25,0.993,0.023,32.15,NA,NA,NA,NA,NA,NA,NA
"SW_S19S.0089_U_1","S19S.0089","SW","U",NA,"1","S19S_0089_ICR.1_p05","26-Aug-19","15:00","EDT","Stroubles Creek","1","Blacksburg","Virginia","USA","Shrub. Grass","Partly cloudy","Single-channel straight","Relatively flat/gentle gradient (e.g. valleys)","Perennial","Gravel/cobble (>2mm)","12","11","a few retention ponds upstream - it's a flashy urban system","7","20.8","118.6","9.95",NA,NA,NA,NA,NA,NA,NA,"Virginia Tech",NA,"Erin Hotchkiss","3",NA,"Downstream","37.210129","-80.44511","Yes","On site - I can email datafile if of interest. Or https://www.weather.gov/rnk/ ","Yes","2","Yes one","Retention pond (Duck Pond) is 2200m upstream","Yes","Town (Blacksburg. VA)","Yes","sensors: temp. O2. CO2. pH. conductivity. turbidity; grab samples: DOC. NO3. NH4. SRP","Email me for any data of interest - ehotchkiss at vt.edu","No","Some in press. Some further downstream.",NA,"WHONDRS_S19S",NA,NA,NA,NA,1.59,-34.4,-5.38,36.8,22.55,2.83,0.04,0.16
